contig76327_211015	toll-like receptor 1 signaling pathway	stress response	P	Cyclic AMP-dependent transcription factor ATF-2 (cAMP-dependent transcription factor ATF-2) (Activating transcription factor 2) (Cyclic AMP-responsive element-binding protein 2) (CREB-2) (cAMP-responsive element-binding protein 2) (HB16) (cAMP response element-binding protein CRE-BP1)
contig211287	acute inflammatory response	stress response	P	"Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1] [Includes: Lactose synthase A protein (EC 2.4.1.22); N-acetyllactosamine synthase (EC 2.4.1.90) (Nal synthase); Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase (EC 2.4.1.38); Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase (EC 2.4.1.-)]"
contig211287	wound healing	stress response	P	"Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1] [Includes: Lactose synthase A protein (EC 2.4.1.22); N-acetyllactosamine synthase (EC 2.4.1.90) (Nal synthase); Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase (EC 2.4.1.38); Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase (EC 2.4.1.-)]"
contig211287	positive regulation of epithelial cell proliferation involved in wound healing	stress response	P	"Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1] [Includes: Lactose synthase A protein (EC 2.4.1.22); N-acetyllactosamine synthase (EC 2.4.1.90) (Nal synthase); Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase (EC 2.4.1.38); Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase (EC 2.4.1.-)]"
contig211287	angiogenesis involved in wound healing	stress response	P	"Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1] [Includes: Lactose synthase A protein (EC 2.4.1.22); N-acetyllactosamine synthase (EC 2.4.1.90) (Nal synthase); Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase (EC 2.4.1.38); Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase (EC 2.4.1.-)]"
contig204122	"nucleotide-excision repair, DNA damage removal"	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	"nucleotide-excision repair, DNA gap filling"	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	regulation of double-strand break repair via homologous recombination	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	transcription-coupled nucleotide-excision repair	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	DNA recombinase assembly	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	nucleotide-excision repair	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	double-strand break repair	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	response to DNA damage stimulus	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	DNA repair	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig204122	double-strand break repair via homologous recombination	stress response	P	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)
contig177312	DNA repair	stress response	P	Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)
contig209765_111897	defense response	stress response	P	Pathogen-related protein
contig119935	inflammatory response	stress response	P	E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)
contig119935	leukocyte migration during inflammatory response	stress response	P	E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)
contig119935	regulation of inflammatory response	stress response	P	E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)
contig94307	inflammatory response	stress response	P	E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)
contig94307	leukocyte migration during inflammatory response	stress response	P	E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)
contig94307	regulation of inflammatory response	stress response	P	E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)
contig80364	blood coagulation	stress response	P	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-gamma-2) (Phospholipase C-IV) (PLC-IV) (Phospholipase C-gamma-2) (PLC-gamma-2)"
contig80364	platelet activation	stress response	P	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-gamma-2) (Phospholipase C-IV) (PLC-IV) (Phospholipase C-gamma-2) (PLC-gamma-2)"
contig71989	response to osmotic stress	stress response	P	Cyclic AMP-dependent transcription factor ATF-2 (cAMP-dependent transcription factor ATF-2) (Activating transcription factor 2) (MXBP protein) (cAMP response element-binding protein CRE-BP1)
contig74468	platelet activation	stress response	P	Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)
contig74468	blood coagulation	stress response	P	Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)
contig72615	response to hydrogen peroxide	stress response	P	Catalase (EC 1.11.1.6)
contig51132	response to oxidative stress	stress response	P	Catalase (EC 1.11.1.6)
contig72615	response to oxidative stress	stress response	P	Catalase (EC 1.11.1.6)
contig51132	hydrogen peroxide catabolic process	stress response	P	Catalase (EC 1.11.1.6)
contig72615	hydrogen peroxide catabolic process	stress response	P	Catalase (EC 1.11.1.6)
contig51132	response to hydrogen peroxide	stress response	P	Catalase (EC 1.11.1.6)
contig73908	response to axon injury	stress response	P	Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (Tyrosine kinase receptor CEK2)
contig91739	fear response	stress response	P	Alpha-2A adrenergic receptor (Alpha-2A adrenoreceptor) (Alpha-2A adrenoceptor) (Alpha-2AAR)
contig176218	response to hypoxia	stress response	P	Peptidyl-glycine alpha-amidating monooxygenase (PAM) [Includes: Peptidylglycine alpha-hydroxylating monooxygenase (PHM) (EC 1.14.17.3); Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (EC 4.3.2.5) (Peptidylamidoglycolate lyase) (PAL)]
contig139118	DNA repair	stress response	P	DNA-directed RNA polymerase II subunit RPB3 (RNA polymerase II subunit 3) (RNA polymerase II subunit B3) (DNA-directed RNA polymerase II 33 kDa polypeptide) (RPB33) (DNA-directed RNA polymerase II subunit C) (RPB31)
contig139118	nucleotide-excision repair	stress response	P	DNA-directed RNA polymerase II subunit RPB3 (RNA polymerase II subunit 3) (RNA polymerase II subunit B3) (DNA-directed RNA polymerase II 33 kDa polypeptide) (RPB33) (DNA-directed RNA polymerase II subunit C) (RPB31)
contig139118	transcription-coupled nucleotide-excision repair	stress response	P	DNA-directed RNA polymerase II subunit RPB3 (RNA polymerase II subunit 3) (RNA polymerase II subunit B3) (DNA-directed RNA polymerase II 33 kDa polypeptide) (RPB33) (DNA-directed RNA polymerase II subunit C) (RPB31)
contig176850	MyD88-independent toll-like receptor signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig176850	toll-like receptor 1 signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig176850	toll-like receptor 4 signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig176850	toll-like receptor 3 signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig176850	toll-like receptor signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig176850	innate immune response	stress response	P	ETS domain-containing protein Elk-1
contig176850	stress-activated MAPK cascade	stress response	P	ETS domain-containing protein Elk-1
contig176850	MyD88-dependent toll-like receptor signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig176850	toll-like receptor 2 signaling pathway	stress response	P	ETS domain-containing protein Elk-1
contig109877	blood coagulation	stress response	P	Tissue factor pathway inhibitor (TFPI) (Extrinsic pathway inhibitor) (EPI) (Lipoprotein-associated coagulation inhibitor) (LACI)
contig96418	cellular response to oxidative stress	stress response	P	Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (EC 2.7.4.6) (Histidine protein kinase NDKB) (EC 2.7.13.3) (P18)
contig13438_191954_99384_146233_15950	blood coagulation	stress response	P	Plasma membrane calcium-transporting ATPase 1 (PMCA1) (EC 3.6.3.8) (Plasma membrane calcium ATPase isoform 1) (Plasma membrane calcium pump isoform 1)
contig68351_105576	response to salt stress	stress response	P	Annexin A7 (Annexin VII) (Annexin-7) (Synexin)
contig154009	melanotic encapsulation of foreign target	stress response	P	Neuroglian
contig153901	melanotic encapsulation of foreign target	stress response	P	Neuroglian
contig213959	melanotic encapsulation of foreign target	stress response	P	Neuroglian
contig177334_68860	defense response to virus	stress response	P	"Integrin alpha-X (CD11 antigen-like family member C) (Leu M5) (Leukocyte adhesion glycoprotein p150,95 alpha chain) (Leukocyte adhesion receptor p150,95) (CD antigen CD11c)"
contig177334_68860	blood coagulation	stress response	P	"Integrin alpha-X (CD11 antigen-like family member C) (Leu M5) (Leukocyte adhesion glycoprotein p150,95 alpha chain) (Leukocyte adhesion receptor p150,95) (CD antigen CD11c)"
contig81449	blood coagulation	stress response	P	"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]"
contig81449	fibrinolysis	stress response	P	"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]"
contig81449	tissue regeneration	stress response	P	"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]"
contig148279_131491_78541	wound healing	stress response	P	Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated]
contig148279_131491_78541	response to hypoxia	stress response	P	Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated]
contig75803	response to DNA damage stimulus	stress response	P	Transcription initiation factor TFIID subunit 1 (EC 2.7.11.1) (Cell cycle gene 1 protein) (TBP-associated factor 250 kDa) (p250) (Transcription initiation factor TFIID 250 kDa subunit) (TAF(II)250) (TAFII-250) (TAFII250)
contig205378	response to oxidative stress	stress response	P	Lactoperoxidase (LPO) (EC 1.11.1.7) (Salivary peroxidase) (SPO)
contig205378	hydrogen peroxide catabolic process	stress response	P	Lactoperoxidase (LPO) (EC 1.11.1.7) (Salivary peroxidase) (SPO)
contig131867_75109	response to hypoxia	stress response	P	Neuronal acetylcholine receptor subunit alpha-7
contig106670	response to hypoxia	stress response	P	Porphobilinogen deaminase (PBG-D) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)
contig140801_116503_151042	blood coagulation	stress response	P	Integrin alpha-6 (CD49 antigen-like family member F) (VLA-6) (CD antigen CD49f) [Cleaved into: Integrin alpha-6 heavy chain; Integrin alpha-6 light chain]
contig155554_6023_108237	blood coagulation	stress response	P	Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4)
contig147070_192724_108227	"negative regulation of DNA damage response, signal transduction by p53 class mediator"	stress response	P	E3 ubiquitin-protein ligase Mdm2 (EC 6.3.2.-) (Double minute 2 protein) (Oncoprotein Mdm2) (p53-binding protein Mdm2)
contig73714	response to starvation	stress response	P	"Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (T2)"
contig23496	DNA repair	stress response	P	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)
contig146788_211999	DNA repair	stress response	P	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)
contig146788_211999	transcription-coupled nucleotide-excision repair	stress response	P	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)
contig23496	transcription-coupled nucleotide-excision repair	stress response	P	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)
contig146788_211999	nucleotide-excision repair	stress response	P	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)
contig23496	nucleotide-excision repair	stress response	P	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)
contig168623_71155_76345	response to DNA damage stimulus	stress response	P	Adenomatous polyposis coli protein (Protein APC) (Deleted in polyposis 2.5)
contig79470_60848	blood coagulation	stress response	P	Coagulation factor X (EC 3.4.21.6) (Stuart factor) (Virus-activating protease) (VAP) [Cleaved into: Factor X light chain; Factor X heavy chain; Activated factor Xa heavy chain]
contig174488	double-strand break repair via homologous recombination	stress response	P	Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1)
contig174488	response to DNA damage stimulus	stress response	P	Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1)
contig174488	DNA repair	stress response	P	Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1)
contig195890	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	stress response	P	Proteasome subunit alpha type-1 (EC 3.4.25.1) (30 kDa prosomal protein) (PROS-30) (Macropain subunit C2) (Multicatalytic endopeptidase complex subunit C2) (Proteasome component C2) (Proteasome nu chain)
contig177042	nucleotide-excision repair	stress response	P	DNA repair protein complementing XP-A cells homolog (Xeroderma pigmentosum group A-complementing protein homolog)
contig177042	response to DNA damage stimulus	stress response	P	DNA repair protein complementing XP-A cells homolog (Xeroderma pigmentosum group A-complementing protein homolog)
contig177042	DNA repair	stress response	P	DNA repair protein complementing XP-A cells homolog (Xeroderma pigmentosum group A-complementing protein homolog)
contig176931	response to stress	stress response	P	Carbonic anhydrase 2 (EC 4.2.1.1) (Carbonate dehydratase II) (Carbonic anhydrase II) (CA-II)
contig219137	response to stress	stress response	P	Heat shock 70 kDa protein C
contig219137	endoplasmic reticulum unfolded protein response	stress response	P	Heat shock 70 kDa protein C
contig191953_179483_160766	negative regulation of inflammatory response	stress response	P	Acyloxyacyl hydrolase (EC 3.1.1.77) [Cleaved into: Acyloxyacyl hydrolase small subunit; Acyloxyacyl hydrolase large subunit]
contig191953_179483_160766	inflammatory response	stress response	P	Acyloxyacyl hydrolase (EC 3.1.1.77) [Cleaved into: Acyloxyacyl hydrolase small subunit; Acyloxyacyl hydrolase large subunit]
contig99611_146378	positive regulation of JNK cascade	stress response	P	Protein Wnt-7b
contig99611_146378	activation of JUN kinase activity	stress response	P	Protein Wnt-7b
contig112931	wound healing	stress response	P	Protein-lysine 6-oxidase (EC 1.4.3.13) (Lysyl oxidase)
contig74026_118651	stress-activated MAPK cascade	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	toll-like receptor signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	platelet activation	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	response to DNA damage stimulus	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	innate immune response	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	MyD88-independent toll-like receptor signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	toll-like receptor 4 signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	toll-like receptor 1 signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	toll-like receptor 2 signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	response to stress	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	MyD88-dependent toll-like receptor signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	regulation of stress-activated MAPK cascade	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	blood coagulation	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig74026_118651	toll-like receptor 3 signaling pathway	stress response	P	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
contig176707	response to oxidative stress	stress response	P	Epididymal secretory glutathione peroxidase (EC 1.11.1.9) (Epididymis-specific glutathione peroxidase-like protein) (EGLP) (Glutathione peroxidase 5) (GPx-5) (GSHPx-5)
contig160627	response to axon injury	stress response	P	Neuroendocrine convertase 1 (NEC 1) (EC 3.4.21.93) (Prohormone convertase 1) (Proprotein convertase 1) (PC1)
contig78968	response to starvation	stress response	P	"D-beta-hydroxybutyrate dehydrogenase, mitochondrial (BDH) (EC 1.1.1.30) (3-hydroxybutyrate dehydrogenase)"
contig186503	multicellular organismal response to stress	stress response	P	Tartrate-resistant acid phosphatase type 5 (TR-AP) (EC 3.1.3.2) (Tartrate-resistant acid ATPase) (TrATPase) (Type 5 acid phosphatase)
contig73587	response to heat	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig73587	multicellular organismal response to stress	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig73587	response to hypoxia	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig73587	blood coagulation	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig78938	blood coagulation	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig78938	response to heat	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig78938	response to hypoxia	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig78938	multicellular organismal response to stress	stress response	P	"Nitric oxide synthase, brain (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Peptidyl-cysteine S-nitrosylase NOS1) (bNOS)"
contig180775	response to oxidative stress	stress response	P	"Inositol 1,4,5-trisphosphate receptor (InsP3 receptor) (IP3R) (InsP3R)"
contig112796	response to oxidative stress	stress response	P	"Inositol 1,4,5-trisphosphate receptor (InsP3 receptor) (IP3R) (InsP3R)"
contig215819	platelet activation	stress response	P	Tyrosine-protein kinase receptor UFO (EC 2.7.10.1) (AXL oncogene)
contig215819	inflammatory response	stress response	P	Tyrosine-protein kinase receptor UFO (EC 2.7.10.1) (AXL oncogene)
contig215819	innate immune response	stress response	P	Tyrosine-protein kinase receptor UFO (EC 2.7.10.1) (AXL oncogene)
contig68679	inflammatory response to antigenic stimulus	stress response	P	Recombining binding protein suppressor of hairless (J kappa-recombination signal-binding protein) (RBP-J kappa)
contig68679	defense response to bacterium	stress response	P	Recombining binding protein suppressor of hairless (J kappa-recombination signal-binding protein) (RBP-J kappa)
contig109742	response to starvation	stress response	P	"Carbamoyl-phosphate synthase [ammonia], mitochondrial (EC 6.3.4.16) (Carbamoyl-phosphate synthetase I) (CPSase I)"
contig204423_72280	DNA repair	stress response	P	General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit)
contig204423_72280	nucleotide-excision repair	stress response	P	General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit)
contig204423_72280	transcription-coupled nucleotide-excision repair	stress response	P	General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit)
contig204423_72280	"nucleotide-excision repair, DNA damage removal"	stress response	P	General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit)
contig204423_72280	response to DNA damage stimulus	stress response	P	General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit)
